endid,endname,end_lat,end_long,geometry,zipcode
339.0,Archdale Rd at Washington St,42.292667,-71.12119,POINT (-71.12119 42.292667),2131
343.0,Morton St T,42.280724,-71.086174,POINT (-71.086174 42.280724),2126
347.0,Thetford Ave at Norfolk St,42.286213,-71.07943,POINT (-71.07943 42.286213),2124
354.0,Washington St at Egremont Rd,42.34287,-71.14128,POINT (-71.14127999999999 42.34287),2446
357.0,Centre St at Seaverns Ave,42.31212,-71.114296,POINT (-71.114296 42.31212),2130
366.0,Broadway T Stop,42.34278,-71.05747,POINT (-71.05747 42.34278),2127
368.0,Blue Hill Ave at Southwood St,42.31786,-71.07799,POINT (-71.07799 42.31786),2125
384.0,Clarendon St at Newbury St,42.351555,-71.07569,POINT (-71.07568999999999 42.351555),2116
388.0,Main Street at Carter Street,42.40615,-71.06041,POINT (-71.06041 42.40615),2149
394.0,Broadway at Maple St,42.410347,-71.052605,POINT (-71.052605 42.410347),2149
401.0,High St at Cypress St,42.325386,-71.12177,POINT (-71.12177 42.325386),2445
402.0,Washington St at Griggs Rd,42.338333,-71.13051,POINT (-71.13051 42.338333),2446
403.0,Marion St at Harvard St,42.33978,-71.12133,POINT (-71.12133 42.33978),2446
410.0,Adams St at Lonsdale St,42.29168,-71.05727,POINT (-71.05727 42.29168),2122
411.0,Dorchester Ave at King St,42.291756,-71.06259,POINT (-71.06259 42.291756),2124
412.0,Washington St at Peters Park,42.343033,-71.06689,POINT (-71.06689 42.343033),2118
416.0,Blossom St at Charles St,42.364357,-71.069595,POINT (-71.06959500000001 42.364357),2114
420.0,Charles St at Pinckney St,42.358727,-71.07079,POINT (-71.07079 42.358727),2114
421.0,Northbourne Rd at Hyde Park Ave,42.29118,-71.11774,POINT (-71.11774 42.29118),2130
423.0,Mt. Hope St at Hyde Park Ave,42.284843,-71.118744,POINT (-71.11874400000001 42.284843),2131
427.0,Washington St at Denton Terr,42.280727,-71.13424,POINT (-71.13424000000001 42.280727),2131
428.0,Western Ave at Richardson St,42.361786,-71.14393,POINT (-71.14393 42.361786),2135
430.0,Washington St at Walsh Playground,42.277195,-71.06956,POINT (-71.06956 42.277195),2124
431.0,Washington St at Fuller St,42.281986,-71.07148,POINT (-71.07147999999999 42.281986),2124
435.0,Central Ave at River St,42.270947,-71.07338,POINT (-71.07338 42.270947),2126
438.0,Mobile Temporary Station,42.359676,-71.1016,POINT (-71.1016 42.359676),2139
450.0,Beacon St at Englewood Ave,42.337368,-71.14486,POINT (-71.14485999999999 42.337368),2445
451.0,Washington Sq,42.339405,-71.134895,POINT (-71.134895 42.339405),2446
453.0,Beacon St at Hawes St,42.344967,-71.110405,POINT (-71.110405 42.344967),2446
454.0,Boylston St at Dartmouth St,42.350105,-71.0772,POINT (-71.0772 42.350105),2116
459.0,Canal St at Causeway St,42.3653,-71.06092,POINT (-71.06092 42.3653),2114
460.0,Broad St at Central St,42.358494,-71.05427,POINT (-71.05427 42.358494),2109
461.0,Railroad Lot and Minuteman Bikeway,42.416084,-71.15315,POINT (-71.15315 42.416084),2476
462.0,Linwood St at Minuteman Bikeway,42.409355,-71.14906,POINT (-71.14906000000001 42.409355),2474
464.0,Mass Ave at Grafton St,42.40726,-71.14382,POINT (-71.14382000000001 42.40726),2474
465.0,Broadway at Grafton St,42.409943,-71.14009,POINT (-71.14009 42.409943),2474
477.0,Marion St at White St,42.38067,-71.03907,POINT (-71.03907 42.38067),2128
478.0,Gove St at Orleans St,42.37058,-71.03558,POINT (-71.03558 42.37058),2128
479.0,Galileo Galilei Way at Main Street,42.363003,-71.08974,POINT (-71.08974000000001 42.363003),2142
480.0,Thorndike Field at Minuteman Bikeway,42.40017,-71.14457,POINT (-71.14457 42.40017),2474
481.0,645 Summer St,42.34178,-71.03987,POINT (-71.03986999999999 42.34178),2127
482.0,Kearins Playground,42.406162,-71.06042,POINT (-71.06041999999999 42.406162),2149
483.0,Porzio Park,42.36412,-71.02877,POINT (-71.02876999999999 42.36412),2128
484.0,Revere Public Library,42.40809,-71.00894,POINT (-71.00894 42.40809),2151
485.0,Revere City Hall,42.40741,-71.0139,POINT (-71.01390000000001 42.40741),2151
486.0,Langley Lot,42.33053,-71.19286,POINT (-71.19286 42.33053),2459
487.0,Community Path at Lowell St,42.392525,-71.10558,POINT (-71.10558 42.392525),2144
488.0,Martha Eliot Health Center,42.324173,-71.10196,POINT (-71.10196000000001 42.324173),2130
489.0,Day Sq,42.379295,-71.02773,POINT (-71.02773000000001 42.379295),2128
490.0,Blue Hill Ave at Havelock St,42.28601,-71.09099,POINT (-71.09099000000001 42.28601),2124
491.0,Harrison Ave at E. Dedham St,42.339195,-71.06975,POINT (-71.06975 42.339195),2118
492.0,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.36802,-71.1242,POINT (-71.1242 42.36802),2163
493.0,2 Hummingbird Lane at Olmsted Green,42.28887,-71.095,POINT (-71.095 42.28887),2124
494.0,Watertown Town Hall,42.367622,-71.187935,POINT (-71.187935 42.367622),2472
495.0,Union Square East (Temp Winter Station),42.380077,-71.090096,POINT (-71.090096 42.380077),2143
496.0,Trum Field @ Cedar St (Temp Winter Station),42.398445,-71.107834,POINT (-71.107834 42.398445),2145
497.0,Washington St @ New Washington St (Temp Winter Station),42.381058,-71.08708,POINT (-71.08708 42.381058),2143
498.0,Broadway Opposite Norwood Ave  (Temp Winter Station),42.396763,-71.10238,POINT (-71.10238 42.396763),2145
499.0,Conway Park @ Bleachery Ct (Temp Winter Station),42.38364,-71.10869,POINT (-71.10869 42.38364),2143
