0.04713572561740875,2.6513783931732178,-3.279188871383667,4
1.0493413209915161,2.15557861328125,-4.762545108795166,3
1.8315037488937378,1.6246718168258667,0.505548894405365,4
-0.33773696422576904,1.8855020999908447,1.1416378021240234,4
3.105195999145508,0.048331502825021744,4.185756683349609,1
0.82278972864151,-1.092098593711853,-4.882014751434326,3
-4.094155788421631,-0.703561544418335,0.4206339120864868,2
1.1418366432189941,0.7798532247543335,-0.689471423625946,4
-0.2203691452741623,0.42645931243896484,0.15592102706432343,4
-0.618301510810852,-2.2507472038269043,-1.321423053741455,2
-3.2686526775360107,-1.7875632047653198,0.5303687453269958,2
-0.6083014607429504,-0.7625818848609924,1.118180513381958,4
-1.2215458154678345,0.4983641803264618,2.0185811519622803,4
-1.3677958250045776,-0.6749622225761414,0.3198022246360779,2
-1.5130399465560913,-2.6095101833343506,-0.5692048668861389,2
4.123403549194336,2.4645273685455322,5.034921169281006,0
1.3331758975982666,-1.7853968143463135,2.4036312103271484,1
2.1052966117858887,-4.209702968597412,0.9642094373703003,1
1.5872540473937988,4.288317680358887,6.389820098876953,0
1.3409823179244995,3.962684154510498,6.947141647338867,0
1.8898277282714844,3.5609328746795654,7.159093856811523,0
-1.785856008529663,3.133894443511963,5.10318660736084,0
-0.8003939986228943,3.592160224914551,6.448342800140381,0
1.7166346311569214,3.875990152359009,7.022474765777588,0
-2.065152406692505,2.6246204376220703,4.943645000457764,0
-0.18427956104278564,-0.3871714472770691,1.064643383026123,4
-0.33478280901908875,0.6783918738365173,4.451744556427002,0
1.3143616914749146,-1.6366651058197021,1.8406891822814941,1
0.20762322843074799,-1.251547932624817,2.8774254322052,1
2.088351011276245,-1.0229264497756958,4.43425178527832,1
1.1127455234527588,2.0206823348999023,-9.510031700134277,3
1.1134370565414429,2.3969528675079346,-9.689183235168457,3
-0.8889113664627075,4.22023344039917,-2.9553563594818115,4
0.452765554189682,3.9465503692626953,-7.566972732543945,3
1.2767975330352783,3.8072471618652344,-7.2272467613220215,3
1.1657620668411255,2.0597145557403564,-8.585565567016602,3
1.868237853050232,1.9662278890609741,-7.722433567047119,3
1.3285410404205322,1.9771648645401,-8.927210807800293,3
-1.7933143377304077,3.020040512084961,-0.17014284431934357,4
0.612288236618042,4.225100517272949,0.4211905300617218,4
0.31152844429016113,4.829154968261719,1.5587173700332642,4
-3.6236417293548584,3.3702118396759033,0.47475913166999817,4
-1.042424201965332,0.6592881083488464,-2.6640379428863525,4
-3.3668720722198486,-0.5502466559410095,-2.792130947113037,2
-4.125982284545898,-1.1467595100402832,1.4713490009307861,2
-6.916765213012695,-1.1470298767089844,2.0875463485717773,2
-0.3931595981121063,-2.9504847526550293,-0.77756267786026,2
-2.702086925506592,-2.6372904777526855,-2.9065334796905518,2
-2.1385691165924072,-3.2773971557617188,-1.0383625030517578,2
-1.4552407264709473,-3.087592601776123,-0.32859522104263306,2
-1.7033569812774658,-3.4628500938415527,0.6813039183616638,2
-0.8987209796905518,-4.7332916259765625,0.9296194911003113,2
-1.7375900745391846,-5.414597511291504,-1.7737419605255127,2
2.254425525665283,-3.966318368911743,2.647919178009033,1
1.8803057670593262,-5.720163345336914,0.3433045744895935,1
1.980146884918213,-1.482033371925354,2.6860697269439697,1
3.536043643951416,-4.030308246612549,1.5542200803756714,1
2.0404245853424072,-5.749607086181641,-0.806000292301178,1
4.568836688995361,-7.219820022583008,-1.3926916122436523,1
